0010n03a3s209,1
0010n03a3s210,1
0010n03a3s211,1
0010n03a4s207,0
0010n03a4s208,0
0010n03a4s209,0
0010n03a4s210,0
0010n03a4s211,0
0010n03a4s212,0
0011n01a1s027,0
0011n01a1s028,0
0011n01a1s029,0
0011n01a1s030,0
0011n01a2s027,0
0011n01a2s028,0
0011n01a2s029,0
0011n01a2s030,0
0011n01a3s027,1
0011n01a3s028,1
0011n01a3s029,1
0011n01a3s030,1
0011n01a4s027,0
0011n01a4s028,0
0011n01a4s029,0
0011n01a4s030,0
0011n02a1s034,0
0011n02a1s035,0
0011n02a1s036,0
0011n02a2s034,0
0011n02a2s035,0
0011n02a2s036,0
0011n03a1s044,0
0011n03a1s045,0
0011n04a1s047,0
0011n04a1s048,0
0011n05a1s058,0
0011n05a1s059,0
0011n05a2s057,0
0011n05a2s058,0
0011n05a2s059,0
0011n06a1s058,0
0011n06a1s059,0
0011n06a2s058,0
0011n06a2s059,0
0011n06a3s058,0
0011n06a3s059,0
0011n06a4s058,0
0011n06a4s059,0
0011n07a1s061,0
0011n07a1s062,0
0011n07a2s060,0
0011n07a2s061,0
0011n07a2s062,0
0011n08a1s093,0
0011n08a1s094,0
0011n08a1s095,0
0011n08a1s096,0
0011n09a1s103,0
0011n09a1s104,0
0011n09a1s105,0
0011n09a2s103,0
0011n09a2s104,0
0011n09a2s105,0
0011n10a1s103,1
0011n10a1s104,1
0011n10a1s105,1
0011n10a1s106,1
0011n10a2s103,0
0011n10a2s104,0
0011n10a2s105,0
0011n10a2s106,0
0011n10a2s107,0
0011n10a3s102,1
0011n10a3s103,1
0011n10a3s104,1
0011n10a3s105,1
0011n10a3s106,1
0011n10a3s107,1
0011n10a4s102,1
0011n10a4s103,1
0011n10a4s104,1
0011n10a4s105,1
0011n10a4s106,1
0012n01a1s044,0
0012n01a1s045,0
0012n01a1s046,0
0012n01a2s044,0
0012n01a2s045,0
0012n01a2s046,0
0012n01a3s043,0
0012n01a3s044,0
0012n01a3s045,0
0012n01a3s046,0
0012n02a1s052,0
0012n02a1s053,0
0012n02a1s054,0
0012n02a2s052,0
0012n02a2s053,0
0012n02a2s054,0
0012n02a3s052,0
0012n02a3s053,0
0012n02a3s054,0
0012n02a4s052,0
0012n02a4s053,0
0012n02a4s054,0
0012n03a1s057,0
0012n03a1s058,0
0012n03a2s056,0
0012n03a2s057,0
0012n03a2s058,0
0012n03a3s056,0
0012n03a3s057,0
0012n03a3s058,0
0012n04a1s062,1
0012n04a1s063,1
0012n04a1s064,1
0012n04a1s065,1
0012n04a2s062,0
0012n04a2s063,0
0012n04a2s064,0
0012n04a2s065,0
0012n04a3s062,1
0012n04a3s063,1
0012n04a3s064,1
0012n04a3s065,1
0012n04a3s066,1
0012n04a4s062,0
0012n04a4s063,0
0012n04a4s064,0
0012n04a4s065,0
0012n04a4s066,0
0012n05a1s065,0
0012n05a1s066,0
0012n05a1s067,0
0012n05a2s065,0
0012n05a2s066,0
0012n05a2s067,0
0012n06a1s066,0
0012n06a1s067,0
0012n06a1s068,0
0012n06a2s066,0
0012n06a2s067,0
0012n06a3s066,0
0012n06a3s067,0
0012n06a3s068,0
0012n06a4s065,0
0012n06a4s066,0
0012n06a4s067,0
0012n06a4s068,0
0012n07a1s070,0
0012n07a1s071,0
0012n07a1s072,0
0012n07a2s070,0
0012n07a2s071,0
0012n07a2s072,0
0012n07a3s070,1
0012n07a3s071,1
0012n07a3s072,1
0012n07a4s069,0
0012n07a4s070,0
0012n07a4s071,0
0012n07a4s072,0
0012n08a1s076,0
0012n08a1s077,0
0012n08a1s078,0
0012n09a1s076,0
0012n09a1s077,0
0012n09a1s078,0
0012n09a1s079,0
0012n09a2s077,0
0012n09a2s078,0
0012n09a2s079,0
0012n09a3s077,0
0012n09a3s078,0
0012n09a3s079,0
0012n09a4s076,0
0012n09a4s077,0
0012n09a4s078,0
0012n09a4s079,0
0012n10a1s078,0
0012n10a1s079,0
0012n10a1s080,0
0012n10a2s078,0
0012n10a2s079,0
0012n10a2s080,0
0012n10a3s078,0
0012n10a3s079,0
0012n10a3s080,0
0012n10a3s081,0
0012n11a1s079,0
0012n11a2s079,0
0012n11a2s080,0
0012n11a3s078,0
0012n11a3s079,0
0012n11a3s080,0
0012n12a1s082,0
0012n12a1s083,0
0012n12a1s084,0
0013n01a1s038,0
0013n01a1s039,0
0013n01a2s037,0
0013n01a2s038,0
0013n01a2s039,0
0013n02a1s082,1
0013n02a1s083,1
0013n02a1s084,1
0013n02a1s085,1
0013n02a2s083,1
0013n02a2s084,1
0013n02a2s085,1
0013n02a3s082,0
0013n02a3s083,0
0013n02a3s084,0
0013n02a3s085,0
0013n02a3s086,0
0013n02a4s082,0
0013n02a4s083,0
0013n02a4s084,0
0013n02a4s085,0
0013n03a1s086,1
0013n03a1s087,1
0013n03a1s088,1
0013n03a1s089,1
0013n03a1s090,1
0013n03a1s091,1
0013n03a1s092,1
0013n03a1s093,1
0013n03a1s094,1
0013n03a2s087,1
0013n03a2s088,1
0013n03a2s089,1
0013n03a2s090,1
0013n03a2s091,1
0013n03a2s092,1
0013n03a2s093,1
0013n03a2s094,1
0013n03a3s086,1
0013n03a3s087,1
0013n03a3s088,1
0013n03a3s089,1
0013n03a3s090,1
0013n03a3s091,1
0013n03a3s092,1
0013n03a4s089,1
0013n03a4s090,1
0013n03a4s091,1
0013n03a4s092,1
0013n03a4s093,1
0013n03a4s094,1
0013n03a4s095,1
0014n01a1s071,1
0014n01a1s072,1
0014n01a1s073,1
0014n01a1s074,1
0014n01a1s075,1
0014n01a1s076,1
0014n01a2s072,0
0014n01a2s073,0
0014n01a2s074,0
0014n01a2s075,0
0014n01a2s076,0
0014n01a3s072,1
0014n01a3s073,1
0014n01a3s074,1
0014n01a3s075,1
0014n01a4s071,0
0014n01a4s072,0
0014n01a4s073,0
0014n01a4s074,0
0014n01a4s075,0
0014n01a4s076,0
0014n01a4s077,0
0015n01a1s171,1
0015n01a1s172,1
0015n01a1s173,1
0015n01a1s174,1
0015n01a1s175,1
0015n01a1s176,1
0015n01a1s177,1
0015n01a1s178,1
0015n01a1s179,1
0015n01a1s180,1
0015n01a1s181,1
0015n01a1s182,1
0015n01a1s183,1
0015n01a1s184,1
0015n01a1s185,1
0015n01a2s172,1
0015n01a2s173,1
0015n01a2s174,1
0015n01a2s175,1
0015n01a2s176,1
0015n01a2s177,1
0015n01a2s178,1
0015n01a2s179,1
0015n01a2s180,1
0015n01a2s181,1
0015n01a2s182,1
0015n01a2s183,1
0015n01a2s184,1
0015n01a2s185,1
0015n01a3s170,0
0015n01a3s171,0
0015n01a3s172,0
0015n01a3s173,0
0015n01a3s174,0
0015n01a3s175,0
0015n01a3s176,0
0015n01a3s177,0
0015n01a3s178,0
0015n01a3s179,0
0015n01a3s180,0
0015n01a3s181,0
0015n01a3s182,0
0015n01a3s183,0
0015n01a3s184,0
0015n01a3s185,0
0015n01a4s168,1
0015n01a4s169,1
0015n01a4s170,1
0015n01a4s171,1
0015n01a4s172,1
0015n01a4s173,1
0015n01a4s174,1
0015n01a4s175,1
0015n01a4s176,1
0015n01a4s177,1
0015n01a4s178,1
0015n01a4s179,1
0015n01a4s180,1
0015n01a4s181,1
0015n01a4s182,1
0015n01a4s183,1
0015n01a4s184,1
0015n01a4s185,1
0015n01a4s186,1
0016n01a1s072,1
0016n01a1s073,1
0016n01a1s074,1
0016n01a1s075,1
0016n01a1s076,1
0016n01a2s073,1
0016n01a2s074,1
0016n01a2s075,1
0016n01a2s076,1
0016n01a3s072,1
0016n01a3s073,1
0016n01a3s074,1
0016n01a3s075,1
0016n01a3s076,1
0016n01a4s072,0
0016n01a4s073,0
0016n01a4s074,0
0016n01a4s075,0
0016n01a4s076,0
0016n01a4s077,0
0016n02a1s079,0
0016n02a1s080,0
0016n02a1s081,0
0016n02a1s082,0
0016n02a2s079,1
0016n02a2s080,1
0016n02a2s081,1
0016n02a2s082,1
0016n02a3s079,1
0016n02a3s080,1
0016n02a3s081,1
0016n02a3s082,1
0016n02a4s079,0
0016n02a4s080,0
0016n02a4s081,0
0016n02a4s082,0
0016n03a1s090,0
0016n03a1s091,0
0016n04a1s095,0
0016n04a1s096,0
0016n04a1s097,0
0016n04a2s096,0
0016n04a2s097,0
0016n04a3s095,0
0016n04a3s096,0
0016n04a3s097,0
0016n04a4s095,0
0016n04a4s096,0
0016n04a4s097,0
0016n05a1s108,0
0016n05a1s109,0
0016n05a2s108,0
0016n05a2s109,0
0016n05a3s108,0
0016n05a3s109,0
0016n05a3s110,0
0016n05a4s108,0
0016n05a4s109,0
0016n06a1s126,1
0016n06a1s127,1
0016n06a1s128,1
0016n06a1s129,1
0016n06a1s130,1
0016n06a1s131,1
0016n06a2s127,1
0016n06a2s128,1
0016n06a2s129,1
0016n06a2s130,1
0016n06a2s131,1
0016n06a3s126,1
0016n06a3s127,1
0016n06a3s128,1
0016n06a3s129,1
0016n06a3s130,1
0016n06a3s131,1
0016n06a4s125,1
0016n06a4s126,1
0016n06a4s127,1
0016n06a4s128,1
0016n06a4s129,1
0016n06a4s130,1
0016n06a4s131,1
0016n06a4s132,1
0017n01a1s161,0
0017n01a1s162,0
0017n01a1s163,0
0017n01a1s164,0
0017n01a2s160,0
0017n01a2s161,0
0017n01a2s162,0
0017n01a2s163,0
0017n01a2s164,0
0017n01a3s160,0
0017n01a3s161,0
0017n01a3s162,0
0017n01a3s163,0
0017n01a3s164,0
0017n01a4s160,0
0017n01a4s161,0
0017n01a4s162,0
0017n01a4s163,0
0017n01a4s164,0
0018n01a1s060,0
0018n01a1s061,0
0018n01a2s060,0
0018n01a2s061,0
0018n01a3s059,0
0018n01a3s060,0
0018n01a3s061,0
0018n02a1s075,1
0018n02a1s076,1
0018n02a1s077,1
0018n02a1s078,1
0018n02a2s075,1
0018n02a2s076,1
0018n02a2s077,1
0018n02a2s078,1
0018n02a3s075,0
0018n02a3s076,0
0018n02a3s077,0
0018n02a3s078,0
0018n02a4s074,0
0018n02a4s075,0
0018n02a4s076,0
0018n02a4s077,0
0018n02a4s078,0
0018n02a4s079,0
0018n03a1s080,0
0018n03a1s081,0
0018n03a2s080,0
0018n03a2s081,0
0018n03a3s080,0
0018n03a3s081,0
0018n04a1s107,1
0018n04a1s108,1
0018n04a1s109,1
0018n04a1s110,1
0018n04a1s111,1
0018n04a1s112,1
0018n04a2s107,1
0018n04a2s108,1
0018n04a2s109,1
0018n04a2s110,1
0018n04a3s107,1
0018n04a3s108,1
0018n04a3s109,1
0018n04a3s110,1
0018n04a3s111,1
0018n04a3s112,1
0018n04a4s107,0
0018n04a4s108,0
0018n04a4s109,0
0018n04a4s110,0
0018n04a4s111,0
0018n04a4s112,0
0018n04a4s113,0
0019n01a1s255,0
0019n01a1s256,0
0019n01a1s257,0
0019n01a1s258,0
0019n01a1s259,0
0019n01a1s260,0
0019n01a1s261,0
0019n01a1s262,0
0019n01a1s263,0
0019n01a1s264,0
0019n01a1s265,0
0019n01a1s266,0
0019n01a2s253,1
0019n01a2s254,1
0019n01a2s255,1
0019n01a2s256,1
0019n01a2s257,1
0019n01a2s258,1
0019n01a2s259,1
0019n01a2s260,1
0019n01a2s261,1
0019n01a2s262,1
0019n01a2s263,1
0019n01a2s264,1
0019n01a2s265,1
0019n01a2s266,1
0019n01a2s267,1
0019n01a2s268,1
0019n01a2s269,1
0019n01a2s270,1
0019n01a2s271,1
0019n01a2s272,1
0019n01a2s273,1
0019n01a2s274,1
0019n01a2s275,1
0019n01a2s276,1
0020n01a1s154,1
0020n01a1s155,1
0020n01a1s156,1
0020n01a1s157,1
0020n01a1s158,1
0020n01a1s159,1
0020n01a1s160,1
0020n01a1s161,1
0020n01a1s162,1
0020n01a1s163,1
0020n02a1s189,0
0020n02a1s190,0
0020n02a1s191,0
0020n02a1s192,0
0020n02a1s193,0
0020n02a1s194,0
0020n02a2s188,0
0020n02a2s189,0
0020n02a2s190,0
0020n02a2s191,0
0020n02a2s192,0
0020n02a2s193,0
0020n02a2s194,0
0020n02a3s189,0
0020n02a3s190,0
0020n02a3s191,0
0020n02a3s192,0
0020n02a3s193,0
0020n02a3s194,0
0020n02a4s188,0
0020n02a4s189,0
0020n02a4s190,0
0020n02a4s191,0
0020n02a4s192,0
0020n02a4s193,0
0020n02a4s194,0
0021n01a1s049,0
0021n01a1s050,0
0021n02a1s060,0
0021n02a1s061,0
0021n02a1s062,0
0021n02a1s063,0
0021n03a1s125,0
0021n03a1s126,0
0021n03a1s127,0
0021n03a1s128,0
0021n03a1s129,0
0021n03a2s125,0
0021n03a2s126,0
0021n03a2s127,0
0021n03a2s128,0
0021n03a3s125,0
0021n03a3s126,0
0021n03a3s127,0
0021n03a3s128,0
0021n03a3s129,0
0021n03a4s124,0
0021n03a4s125,0
0021n03a4s126,0
0021n03a4s127,0
0021n03a4s128,0
0021n03a4s129,0
0022n01a1s100,0
0022n01a1s101,0
0022n01a1s102,0
0022n01a1s103,0
0022n01a1s104,0
0022n01a1s105,0
0022n01a1s106,0
0022n01a1s107,0
0022n01a1s108,0
0022n01a1s109,0
0022n01a1s110,0
0023n01a1s113,1
0023n01a1s114,1
0023n01a1s115,1
0023n01a1s116,1
0023n01a1s117,1
0023n01a1s118,1
0023n01a1s119,1
0023n01a1s120,1
0023n01a1s121,1
0023n01a2s114,1
0023n01a2s115,1
0023n01a2s116,1
0023n01a2s117,1
0023n01a2s118,1
0023n01a2s119,1
0023n01a2s120,1
0023n01a2s121,1
0023n01a2s122,1
0023n01a3s112,1
0023n01a3s113,1
0023n01a3s114,1
0023n01a3s115,1
0023n01a3s116,1
0023n01a3s117,1
0023n01a3s118,1
0023n01a3s119,1
0023n01a3s120,1
0023n01a3s121,1
0023n01a3s122,1
0023n01a3s123,1
0023n01a4s113,1
0023n01a4s114,1
0023n01a4s115,1
0023n01a4s116,1
0023n01a4s117,1
0023n01a4s118,1
0023n01a4s119,1
0023n01a4s120,1
0023n01a4s121,1
0023n01a4s122,1
0023n01a4s123,1
0024n01a1s052,0
0024n01a1s053,0
0024n01a2s052,0
0024n01a2s053,0
0024n01a3s052,0
0024n01a3s053,0
0024n02a1s070,1
0024n02a1s071,1
0024n02a1s072,1
0024n02a1s073,1
0024n02a1s074,1
0024n02a2s070,1
0024n02a2s071,1
0024n02a2s072,1
0024n02a2s073,1
0024n02a3s070,0
0024n02a3s071,0
0024n02a3s072,0
0024n02a3s073,0
0024n02a3s074,0
0024n02a4s070,0
0024n02a4s071,0
0024n02a4s072,0
0024n02a4s073,0
0024n02a4s074,0
0024n03a1s083,0
0024n03a1s084,0
0024n03a1s085,0
0024n03a2s083,0
0024n03a2s084,0
0024n03a2s085,0
0024n03a2s086,0
0024n03a3s083,0
0024n03a3s084,0
0024n03a3s085,0
0024n04a1s087,0
0024n04a1s088,0
0024n04a2s087,0
0024n04a2s088,0
0025n01a1s223,0
0025n01a1s224,0
0025n01a1s225,0
0025n01a1s226,0
0026n01a1s089,0
0026n01a1s090,0
0026n01a2s089,0
0026n01a2s090,0
0026n02a1s160,0
0026n02a1s161,0
0026n02a1s162,0
0027n01a1s076,0
0027n01a1s077,0
0027n01a1s078,0
0027n01a1s079,0
0027n01a2s076,0
0027n01a2s077,0
0027n01a2s078,0
0027n01a3s075,0
0027n01a3s076,0
0027n01a3s077,0
0027n01a3s078,0
0027n01a3s079,0
0027n01a4s075,0
0027n01a4s076,0
0027n01a4s077,0
0027n01a4s078,0
0027n01a4s079,0
0027n02a1s082,0
0027n02a1s083,0
0027n02a1s084,0
0027n02a2s082,0
0027n02a2s083,0
0027n02a3s082,0
0027n02a3s083,0
0027n02a3s084,0
0027n03a1s083,0
0027n03a2s082,0
0027n03a2s083,0
0027n04a1s090,0
0027n04a1s091,0
0027n04a1s092,0
0027n04a2s090,0
0027n04a2s091,0
0027n04a2s092,0
0027n04a3s091,0
0027n04a3s092,0
0027n04a4s090,0
0027n04a4s091,0
0027n04a4s092,0
0027n04a4s093,0
0027n05a1s107,0
0027n05a1s108,0
0027n05a1s109,0
0027n05a1s110,0
0027n05a2s107,0
0027n05a2s108,0
0027n05a2s109,0
0027n05a2s110,0
0027n05a3s107,0
0027n05a3s108,0
0027n05a3s109,0
0027n05a3s110,0
0027n06a1s111,0
0027n06a1s112,0
0027n06a2s111,0
0027n06a2s112,0
0027n07a1s117,0
0027n07a1s118,0
0029n01a1s169,1
0029n01a1s170,1
0029n01a1s171,1
0029n01a1s172,1
0029n01a1s173,1
0029n01a1s174,1
0029n01a1s175,1
0029n01a1s176,1
0029n01a1s177,1
0029n01a1s178,1
0029n01a1s179,1
0029n01a1s180,1
0029n01a1s181,1
0029n01a1s182,1
0029n01a1s183,1
0029n01a1s184,1
0029n01a1s185,1
0029n01a1s186,1
0029n01a1s187,1
0030n01a1s049,0
0030n01a1s050,0
0030n01a1s051,0
0030n01a2s049,0
0030n01a2s050,0
0030n01a2s051,0
0030n02a1s081,0
0030n02a1s082,0
0030n02a2s081,0
0030n02a2s082,0
0030n02a2s083,0
0031n01a1s054,0
0031n01a1s055,0
0031n02a1s056,0
0031n03a1s088,1
0031n03a1s089,1
0031n03a1s090,1
0031n03a2s088,1
0031n03a2s089,1
0031n03a2s090,1
0031n03a3s088,1
0031n03a3s089,1
0031n03a3s090,1
0031n03a4s087,0
0031n03a4s088,0
0031n03a4s089,0
0031n03a4s090,0
0031n04a1s112,0
0031n04a1s113,0
0031n04a1s114,0
0031n04a2s112,0
0031n04a2s113,0
0031n04a2s114,0
0031n04a3s112,0
0031n04a3s113,0
0031n04a3s114,0
0031n04a4s111,0
0031n04a4s112,0
0031n04a4s113,0
0031n04a4s114,0
0031n05a1s110,1
0031n05a1s111,1
0031n05a1s112,1
0031n05a1s113,1
0031n05a1s114,1
0031n05a1s115,1
0031n05a1s116,1
0031n05a1s117,1
0031n05a2s110,1
0031n05a2s111,1
0031n05a2s112,1
0031n05a2s113,1
0031n05a2s114,1
0031n05a2s115,1
0031n05a2s116,1
0031n05a3s110,1
0031n05a3s111,1
0031n05a3s112,1
0031n05a3s113,1
0031n05a3s114,1
0031n05a3s115,1
0031n05a3s116,1
0031n05a3s117,1
0031n05a4s109,1
0031n05a4s110,1
0031n05a4s111,1
0031n05a4s112,1
0031n05a4s113,1
0031n05a4s114,1
0031n05a4s115,1
0031n05a4s116,1
0031n05a4s117,1
0033n01a1s105,1
0033n01a1s106,1
0033n01a1s107,1
0033n01a2s105,1
0033n01a2s106,1
0033n01a2s107,1
0033n01a3s105,0
0033n01a3s106,0
0033n01a3s107,0
0033n01a4s105,0
0033n01a4s106,0
0033n01a4s107,0
0033n02a1s107,0
0033n02a1s108,0
0033n02a1s109,0
0033n02a1s110,0
0033n02a1s111,0
0033n02a1s112,0
0034n01a1s096,0
0034n01a1s097,0
0034n01a1s098,0
0034n01a2s096,0
0034n01a2s097,0
0034n01a2s098,0
0034n01a2s099,0
0034n01a3s096,0
0034n01a3s097,0
0034n01a3s098,0
0034n01a3s099,0
0035n01a1s114,0
0035n01a1s115,0
0035n01a1s116,0
0035n01a2s115,0
0035n01a2s116,0
0036n01a1s189,0
0036n01a1s190,0
0036n01a1s191,0
0036n01a1s192,0
0036n02a1s199,1
0036n02a1s200,1
0036n02a1s201,1
0036n02a1s202,1
0036n02a1s203,1
0036n02a1s204,1
0036n02a2s199,1
0036n02a2s200,1
0036n02a2s201,1
0036n02a2s202,1
0036n02a2s203,1
0036n02a2s204,1
0036n02a2s205,1
0036n02a3s198,0
0036n02a3s199,0
0036n02a3s200,0
0036n02a3s201,0
0036n02a3s202,0
0036n02a3s203,0
0036n02a3s204,0
0036n02a3s205,0
0036n02a4s199,0
0036n02a4s200,0
0036n02a4s201,0
0036n02a4s202,0
0036n02a4s203,0
0036n02a4s204,0
0037n01a1s080,1
0037n01a1s081,1
0037n01a1s082,1
0037n01a1s083,1
0037n01a1s084,1
0037n01a2s079,1
0037n01a2s080,1
0037n01a2s081,1
0037n01a2s082,1
0037n01a2s083,1
0037n01a2s084,1
0037n01a3s079,0
0037n01a3s080,0
0037n01a3s081,0
0037n01a3s082,0
0037n01a3s083,0
0037n01a3s084,0
0037n01a4s079,1
0037n01a4s080,1
0037n01a4s081,1
0037n01a4s082,1
0037n01a4s083,1
0037n01a4s084,1
0037n01a4s085,1
0037n02a1s106,1
0037n02a1s107,1
0037n02a1s108,1
0037n02a2s107,0
0037n02a2s108,0
0037n02a3s106,1
0037n02a3s107,1
0037n02a3s108,1
0037n02a3s109,1
0037n02a3s110,1
0038n01a1s052,0
0038n01a1s053,0
0039n01a1s117,0
0039n01a1s118,0
0039n01a1s119,0
0039n01a1s120,0
0039n01a1s121,0
0039n01a2s117,0
0039n01a2s118,0
0039n01a2s119,0
0039n01a2s120,0
0039n01a2s121,0
0039n01a3s117,0
0039n01a3s118,0
0039n01a3s119,0
0039n01a3s120,0
0039n01a3s121,0
0039n01a4s117,0
0039n01a4s118,0
0039n01a4s119,0
0039n01a4s120,0
0039n01a4s121,0
0039n02a1s122,0
0039n02a1s123,0
0039n02a1s124,0
0039n02a1s125,0
0039n02a2s122,0
0039n02a2s123,0
